Epoch 0, Loss: 0.7817723155021667, time: 0.25 seconds
Epoch 864, Loss: 0.0009808550821617246, time: 0.00 seconds
Epoch 865, Loss: 0.0009778901003301144, time: 0.00 seconds
Epoch 866, Loss: 0.0009749354212544858, time: 0.00 seconds
Epoch 867, Loss: 0.0009719912777654827, time: 0.00 seconds
Epoch 868, Loss: 0.0009690565057098866, time: 0.00 seconds
Epoch 869, Loss: 0.0009661322110332549, time: 0.00 seconds
Epoch 870, Loss: 0.0009632178116589785, time: 0.00 seconds
Epoch 871, Loss: 0.0009603137150406837, time: 0.00 seconds
Epoch 872, Loss: 0.0009574187570251524, time: 0.00 seconds
Epoch 873, Loss: 0.0009545336943119764, time: 0.00 seconds
Epoch 874, Loss: 0.0009516588179394603, time: 0.00 seconds
Epoch 875, Loss: 0.0009487938368692994, time: 0.00 seconds
Epoch 876, Loss: 0.0009459395078010857, time: 0.00 seconds
Epoch 877, Loss: 0.0009430934442207217, time: 0.00 seconds
Epoch 878, Loss: 0.000940257974434644, time: 0.00 seconds
Epoch 879, Loss: 0.0009374313522130251, time: 0.00 seconds
Epoch 880, Loss: 0.0009346157312393188, time: 0.00 seconds
Epoch 881, Loss: 0.0009318081429228187, time: 0.00 seconds
Epoch 882, Loss: 0.0009290110901929438, time: 0.00 seconds
Epoch 883, Loss: 0.0009262230596505105, time: 0.00 seconds
Epoch 884, Loss: 0.0009234435856342316, time: 0.00 seconds
Epoch 885, Loss: 0.0009206747636198997, time: 0.00 seconds
Epoch 886, Loss: 0.0009179137414321303, time: 0.00 seconds
Epoch 887, Loss: 0.0009151631966233253, time: 0.00 seconds
Epoch 888, Loss: 0.000912421615794301, time: 0.00 seconds
Epoch 889, Loss: 0.000909689930267632, time: 0.00 seconds
Epoch 890, Loss: 0.0009069659281522036, time: 0.00 seconds
Epoch 891, Loss: 0.0009042526944540441, time: 0.00 seconds
Epoch 892, Loss: 0.0009015477844513953, time: 0.00 seconds
Epoch 893, Loss: 0.0008988507906906307, time: 0.00 seconds
Epoch 894, Loss: 0.0008961642161011696, time: 0.00 seconds
Epoch 895, Loss: 0.00089348538313061, time: 0.00 seconds
Epoch 896, Loss: 0.0008908162708394229, time: 0.00 seconds
Epoch 897, Loss: 0.0008881558896973729, time: 0.00 seconds
Epoch 898, Loss: 0.0008855058695189655, time: 0.00 seconds
Epoch 899, Loss: 0.0008828620193526149, time: 0.00 seconds
Epoch 900, Loss: 0.0008802280062809587, time: 0.00 seconds
Epoch 901, Loss: 0.0008776024915277958, time: 0.00 seconds
Epoch 902, Loss: 0.00087498570792377, time: 0.00 seconds
Epoch 903, Loss: 0.000872377073392272, time: 0.00 seconds
Epoch 904, Loss: 0.0008697781013324857, time: 0.00 seconds
Epoch 905, Loss: 0.0008671873365528882, time: 0.00 seconds
Epoch 906, Loss: 0.0008646045462228358, time: 0.00 seconds
Epoch 907, Loss: 0.0008620304870419204, time: 0.01 seconds
Epoch 908, Loss: 0.0008594644605182111, time: 0.01 seconds
Epoch 909, Loss: 0.0008569081546738744, time: 0.00 seconds
Epoch 910, Loss: 0.0008543591247871518, time: 0.00 seconds
Epoch 911, Loss: 0.0008518189424648881, time: 0.00 seconds
Epoch 912, Loss: 0.0008492866763845086, time: 0.00 seconds
Epoch 913, Loss: 0.0008467634906992316, time: 0.00 seconds
Epoch 914, Loss: 0.0008442464750260115, time: 0.00 seconds
Epoch 915, Loss: 0.0008417397039011121, time: 0.00 seconds
Epoch 916, Loss: 0.0008392402669414878, time: 0.00 seconds
Epoch 917, Loss: 0.0008367480477318168, time: 0.00 seconds
Epoch 918, Loss: 0.000834265723824501, time: 0.00 seconds
Epoch 919, Loss: 0.0008317906176671386, time: 0.00 seconds
Epoch 920, Loss: 0.000829322962090373, time: 0.00 seconds
Epoch 921, Loss: 0.00082686438690871, time: 0.00 seconds
Epoch 922, Loss: 0.0008244133205153048, time: 0.00 seconds
Epoch 923, Loss: 0.0008219694718718529, time: 0.00 seconds
Epoch 924, Loss: 0.0008195347036235034, time: 0.00 seconds
Epoch 925, Loss: 0.0008171071531251073, time: 0.00 seconds
Epoch 926, Loss: 0.0008146875188685954, time: 0.00 seconds
Epoch 927, Loss: 0.0008122755098156631, time: 0.00 seconds
Epoch 928, Loss: 0.0008098717080429196, time: 0.00 seconds
Epoch 929, Loss: 0.0008074754732660949, time: 0.00 seconds
Epoch 930, Loss: 0.0008050866308622062, time: 0.01 seconds
Epoch 931, Loss: 0.000802705530077219, time: 0.00 seconds
Epoch 932, Loss: 0.0008003316470421851, time: 0.00 seconds
Epoch 933, Loss: 0.0007979670772328973, time: 0.00 seconds
Epoch 934, Loss: 0.0007956078625284135, time: 0.00 seconds
Epoch 935, Loss: 0.0007932576700113714, time: 0.00 seconds
Epoch 936, Loss: 0.0007909145206212997, time: 0.00 seconds
Epoch 937, Loss: 0.0007885792292654514, time: 0.00 seconds
Epoch 938, Loss: 0.0007862505153752863, time: 0.00 seconds
Epoch 939, Loss: 0.0007839301251806319, time: 0.00 seconds
Epoch 940, Loss: 0.0007816168363206089, time: 0.00 seconds
Epoch 941, Loss: 0.0007793109398335218, time: 0.00 seconds
Epoch 942, Loss: 0.0007770120864734054, time: 0.00 seconds
Epoch 943, Loss: 0.0007747203344479203, time: 0.00 seconds
Epoch 944, Loss: 0.0007724370807409286, time: 0.00 seconds
Epoch 945, Loss: 0.0007701612776145339, time: 0.00 seconds
Epoch 946, Loss: 0.0007678910042159259, time: 0.00 seconds
Epoch 947, Loss: 0.0007656295201741159, time: 0.00 seconds
Epoch 948, Loss: 0.0007633737986907363, time: 0.00 seconds
Epoch 949, Loss: 0.0007611254113726318, time: 0.00 seconds
Epoch 950, Loss: 0.0007588850567117333, time: 0.00 seconds
Epoch 951, Loss: 0.0007566519780084491, time: 0.01 seconds
Epoch 952, Loss: 0.0007544254185631871, time: 0.01 seconds
Epoch 953, Loss: 0.0007522049709223211, time: 0.00 seconds
Epoch 954, Loss: 0.0007499926723539829, time: 0.00 seconds
Epoch 955, Loss: 0.0007477878243662417, time: 0.00 seconds
Epoch 956, Loss: 0.0007455879240296781, time: 0.00 seconds
Epoch 957, Loss: 0.0007433965802192688, time: 0.00 seconds
Epoch 958, Loss: 0.0007412121631205082, time: 0.00 seconds
Epoch 959, Loss: 0.0007390358368866146, time: 0.00 seconds
Epoch 960, Loss: 0.0007368640508502722, time: 0.00 seconds
Epoch 961, Loss: 0.0007347007049247622, time: 0.00 seconds
Epoch 962, Loss: 0.000732542248442769, time: 0.00 seconds
Epoch 963, Loss: 0.0007303918828256428, time: 0.00 seconds
Epoch 964, Loss: 0.0007282488513737917, time: 0.00 seconds
Epoch 965, Loss: 0.000726112222764641, time: 0.00 seconds
Epoch 966, Loss: 0.0007239815895445645, time: 0.00 seconds
Epoch 967, Loss: 0.0007218586397357285, time: 0.00 seconds
Epoch 968, Loss: 0.0007197419181466103, time: 0.00 seconds
Epoch 969, Loss: 0.0007176321814768016, time: 0.00 seconds
Epoch 970, Loss: 0.0007155289640650153, time: 0.00 seconds
Epoch 971, Loss: 0.0007134320912882686, time: 0.00 seconds
Epoch 972, Loss: 0.000711341795977205, time: 0.00 seconds
Epoch 973, Loss: 0.0007092584855854511, time: 0.00 seconds
Epoch 974, Loss: 0.0007071821019053459, time: 0.00 seconds
Epoch 975, Loss: 0.0007051110733300447, time: 0.00 seconds
Epoch 976, Loss: 0.000703047146089375, time: 0.00 seconds
Epoch 977, Loss: 0.0007009889814071357, time: 0.00 seconds
Epoch 978, Loss: 0.0006989385583437979, time: 0.00 seconds
Epoch 979, Loss: 0.0006968941306695342, time: 0.00 seconds
Epoch 980, Loss: 0.0006948565714992583, time: 0.00 seconds
Epoch 981, Loss: 0.0006928241928108037, time: 0.00 seconds
Epoch 982, Loss: 0.0006907990900799632, time: 0.00 seconds
Epoch 983, Loss: 0.0006887792842462659, time: 0.00 seconds
Epoch 984, Loss: 0.000686767278239131, time: 0.00 seconds
Epoch 985, Loss: 0.0006847611512057483, time: 0.00 seconds
Epoch 986, Loss: 0.000682761543430388, time: 0.00 seconds
Epoch 987, Loss: 0.0006807671161368489, time: 0.00 seconds
Epoch 988, Loss: 0.0006787796155549586, time: 0.00 seconds
Epoch 989, Loss: 0.0006767982267774642, time: 0.00 seconds
Epoch 990, Loss: 0.0006748235900886357, time: 0.00 seconds
Epoch 991, Loss: 0.0006728545995429158, time: 0.00 seconds
Epoch 992, Loss: 0.0006708920700475574, time: 0.00 seconds
Epoch 993, Loss: 0.0006689356523565948, time: 0.00 seconds
Epoch 994, Loss: 0.00066698546288535, time: 0.00 seconds
Epoch 995, Loss: 0.0006650412105955184, time: 0.00 seconds
Epoch 996, Loss: 0.0006631031865254045, time: 0.00 seconds
Epoch 997, Loss: 0.0006611710996367037, time: 0.00 seconds
Epoch 998, Loss: 0.0006592455320060253, time: 0.00 seconds
Epoch 999, Loss: 0.0006573257851414382, time: 0.00 seconds
Epoch 1000, Loss: 0.0006554120918735862, time: 0.00 seconds
Epoch 1001, Loss: 0.0006535041611641645, time: 0.00 seconds
Epoch 1002, Loss: 0.0006516023422591388, time: 0.00 seconds
Epoch 1003, Loss: 0.0006497062859125435, time: 0.00 seconds
Epoch 1004, Loss: 0.0006478163995780051, time: 0.00 seconds
Epoch 1005, Loss: 0.0006459325668402016, time: 0.00 seconds
Epoch 1006, Loss: 0.000644054205622524, time: 0.00 seconds
Epoch 1007, Loss: 0.0006421817815862596, time: 0.00 seconds
Epoch 1008, Loss: 0.0006403158186003566, time: 0.00 seconds
Epoch 1009, Loss: 0.0006384557345882058, time: 0.00 seconds
Epoch 1010, Loss: 0.0006366005982272327, time: 0.00 seconds
Epoch 1011, Loss: 0.0006347517482936382, time: 0.00 seconds
Epoch 1012, Loss: 0.0006329095340333879, time: 0.00 seconds
Epoch 1013, Loss: 0.0006310723256319761, time: 0.00 seconds
Epoch 1014, Loss: 0.000629240763373673, time: 0.00 seconds
Epoch 1015, Loss: 0.0006274154293350875, time: 0.00 seconds
Epoch 1016, Loss: 0.000625596207100898, time: 0.00 seconds
Epoch 1017, Loss: 0.0006237819907255471, time: 0.00 seconds
Epoch 1018, Loss: 0.0006219734787009656, time: 0.00 seconds
Epoch 1019, Loss: 0.0006201710202731192, time: 0.00 seconds
Epoch 1020, Loss: 0.0006183740333653986, time: 0.00 seconds
Epoch 1021, Loss: 0.0006165831000544131, time: 0.00 seconds
Epoch 1022, Loss: 0.000614797230809927, time: 0.00 seconds
Epoch 1023, Loss: 0.0006130172987468541, time: 0.00 seconds
Epoch 1024, Loss: 0.0006112429546192288, time: 0.00 seconds
Epoch 1025, Loss: 0.0006094743148423731, time: 0.00 seconds
Epoch 1026, Loss: 0.0006077105645090342, time: 0.00 seconds
Epoch 1027, Loss: 0.0006059535662643611, time: 0.00 seconds
Epoch 1028, Loss: 0.0006042010500095785, time: 0.00 seconds
Epoch 1029, Loss: 0.0006024551694281399, time: 0.00 seconds
Epoch 1030, Loss: 0.0006007144111208618, time: 0.00 seconds
Epoch 1031, Loss: 0.0005989783676341176, time: 0.00 seconds
Epoch 1032, Loss: 0.000597248668782413, time: 0.00 seconds
Epoch 1033, Loss: 0.0005955242086201906, time: 0.00 seconds
Epoch 1034, Loss: 0.0005938048125244677, time: 0.00 seconds
Epoch 1035, Loss: 0.0005920915864408016, time: 0.00 seconds
Epoch 1036, Loss: 0.0005903833662159741, time: 0.00 seconds
Epoch 1037, Loss: 0.0005886807339265943, time: 0.00 seconds
Epoch 1038, Loss: 0.0005869836895726621, time: 0.00 seconds
Epoch 1039, Loss: 0.0005852909525856376, time: 0.00 seconds
Epoch 1040, Loss: 0.0005836049094796181, time: 0.00 seconds
Epoch 1041, Loss: 0.0005819238140247762, time: 0.00 seconds
Epoch 1042, Loss: 0.0005802474915981293, time: 0.00 seconds
Epoch 1043, Loss: 0.000578577455598861, time: 0.00 seconds
Epoch 1044, Loss: 0.0005769121926277876, time: 0.00 seconds
Epoch 1045, Loss: 0.0005752516444772482, time: 0.00 seconds
Epoch 1046, Loss: 0.0005735979648306966, time: 0.00 seconds
Epoch 1047, Loss: 0.000571948301512748, time: 0.00 seconds
Epoch 1048, Loss: 0.0005703038768842816, time: 0.00 seconds
Epoch 1049, Loss: 0.0005686652730219066, time: 0.00 seconds
Epoch 1050, Loss: 0.0005670306854881346, time: 0.00 seconds
Epoch 1051, Loss: 0.0005654023261740804, time: 0.00 seconds
Epoch 1052, Loss: 0.000563780136872083, time: 0.00 seconds
Epoch 1053, Loss: 0.0005621613236144185, time: 0.00 seconds
Epoch 1054, Loss: 0.0005605483311228454, time: 0.00 seconds
Epoch 1055, Loss: 0.0005589405773207545, time: 0.00 seconds
Epoch 1056, Loss: 0.0005573376547545195, time: 0.00 seconds
Epoch 1057, Loss: 0.0005557402037084103, time: 0.00 seconds
Epoch 1058, Loss: 0.0005541478167288005, time: 0.00 seconds
Epoch 1059, Loss: 0.0005525601445697248, time: 0.00 seconds
Epoch 1060, Loss: 0.0005509774200618267, time: 0.00 seconds
Epoch 1061, Loss: 0.0005494006909430027, time: 0.00 seconds
Epoch 1062, Loss: 0.00054782850202173, time: 0.00 seconds
Epoch 1063, Loss: 0.0005462609697133303, time: 0.00 seconds
Epoch 1064, Loss: 0.0005446994327940047, time: 0.00 seconds
Epoch 1065, Loss: 0.0005431422614492476, time: 0.00 seconds
Epoch 1066, Loss: 0.0005415893974713981, time: 0.00 seconds
Epoch 1067, Loss: 0.0005400427617132664, time: 0.00 seconds
Epoch 1068, Loss: 0.000538499909453094, time: 0.00 seconds
Epoch 1069, Loss: 0.0005369632272049785, time: 0.00 seconds
Epoch 1070, Loss: 0.0005354315508157015, time: 0.00 seconds
Epoch 1071, Loss: 0.000533903541509062, time: 0.00 seconds
Epoch 1072, Loss: 0.0005323810037225485, time: 0.00 seconds
Epoch 1073, Loss: 0.0005308638792484999, time: 0.00 seconds
Epoch 1074, Loss: 0.0005293503636494279, time: 0.00 seconds
Epoch 1075, Loss: 0.000527842144947499, time: 0.00 seconds
Epoch 1076, Loss: 0.000526339455973357, time: 0.00 seconds
Epoch 1077, Loss: 0.0005248411325737834, time: 0.00 seconds
Epoch 1078, Loss: 0.0005233485135249794, time: 0.00 seconds
Epoch 1079, Loss: 0.0005218599690124393, time: 0.00 seconds
Epoch 1080, Loss: 0.000520375557243824, time: 0.00 seconds
Epoch 1081, Loss: 0.0005188966169953346, time: 0.00 seconds
Epoch 1082, Loss: 0.0005174220423214138, time: 0.00 seconds
Epoch 1083, Loss: 0.0005159528809599578, time: 0.00 seconds
Epoch 1084, Loss: 0.0005144889582879841, time: 0.00 seconds
Epoch 1085, Loss: 0.0005130279459990561, time: 0.00 seconds
Epoch 1086, Loss: 0.0005115729873068631, time: 0.00 seconds
Epoch 1087, Loss: 0.0005101226852275431, time: 0.00 seconds
Epoch 1088, Loss: 0.0005086760502308607, time: 0.00 seconds
Epoch 1089, Loss: 0.0005072344793006778, time: 0.00 seconds
Epoch 1090, Loss: 0.0005057982634752989, time: 0.00 seconds
Epoch 1091, Loss: 0.0005043657729402184, time: 0.00 seconds
Epoch 1092, Loss: 0.0005029388703405857, time: 0.00 seconds
Epoch 1093, Loss: 0.0005015162169001997, time: 0.00 seconds
Epoch 1094, Loss: 0.0005000978126190603, time: 0.00 seconds
Epoch 1095, Loss: 0.0004986844724044204, time: 0.00 seconds
Epoch 1096, Loss: 0.0004972750321030617, time: 0.00 seconds
Epoch 1097, Loss: 0.0004958708886988461, time: 0.00 seconds
Epoch 1098, Loss: 0.0004944702959619462, time: 0.00 seconds
Epoch 1099, Loss: 0.0004930755821987987, time: 0.00 seconds
Epoch 1100, Loss: 0.0004916847101412714, time: 0.00 seconds
Epoch 1101, Loss: 0.0004902983200736344, time: 0.00 seconds
Epoch 1102, Loss: 0.0004889167030341923, time: 0.00 seconds
Epoch 1103, Loss: 0.00048753857845440507, time: 0.00 seconds
Epoch 1104, Loss: 0.0004861664492636919, time: 0.00 seconds
Epoch 1105, Loss: 0.00048479740507900715, time: 0.00 seconds
Epoch 1106, Loss: 0.00048343362868763506, time: 0.00 seconds
Epoch 1107, Loss: 0.0004820746253244579, time: 0.00 seconds
Epoch 1108, Loss: 0.0004807188524864614, time: 0.00 seconds
Epoch 1109, Loss: 0.00047936791088432074, time: 0.00 seconds
Epoch 1110, Loss: 0.00047802203334867954, time: 0.00 seconds
Epoch 1111, Loss: 0.0004766792117152363, time: 0.01 seconds
Epoch 1112, Loss: 0.00047534125042147934, time: 0.00 seconds
Epoch 1113, Loss: 0.0004740082658827305, time: 0.00 seconds
Epoch 1114, Loss: 0.0004726789193227887, time: 0.00 seconds
Epoch 1115, Loss: 0.00047135454951785505, time: 0.00 seconds
Epoch 1116, Loss: 0.0004700339923147112, time: 0.00 seconds
Epoch 1117, Loss: 0.00046871782978996634, time: 0.00 seconds
Epoch 1118, Loss: 0.0004674059746321291, time: 0.00 seconds
Epoch 1119, Loss: 0.0004660981649067253, time: 0.00 seconds
Epoch 1120, Loss: 0.0004647948080673814, time: 0.00 seconds
Epoch 1121, Loss: 0.00046349570038728416, time: 0.00 seconds
Epoch 1122, Loss: 0.0004622007254511118, time: 0.00 seconds
Epoch 1123, Loss: 0.0004609099414665252, time: 0.00 seconds
Epoch 1124, Loss: 0.0004596235230565071, time: 0.00 seconds
Epoch 1125, Loss: 0.0004583410045597702, time: 0.00 seconds
Epoch 1126, Loss: 0.00045706320088356733, time: 0.00 seconds
Epoch 1127, Loss: 0.0004557895299512893, time: 0.00 seconds
Epoch 1128, Loss: 0.0004545202828012407, time: 0.00 seconds
Epoch 1129, Loss: 0.0004532556631602347, time: 0.00 seconds
Epoch 1130, Loss: 0.00045199660235084593, time: 0.00 seconds
Epoch 1131, Loss: 0.0004507451085373759, time: 0.00 seconds
Epoch 1132, Loss: 0.00044950394658371806, time: 0.01 seconds
Epoch 1133, Loss: 0.00044828123645856977, time: 0.00 seconds
Epoch 1134, Loss: 0.00044709263602271676, time: 0.01 seconds
Epoch 1135, Loss: 0.0004459736228454858, time: 0.00 seconds
Epoch 1136, Loss: 0.00044498310307972133, time: 0.00 seconds
Epoch 1137, Loss: 0.00044419485493563116, time: 0.00 seconds
Epoch 1138, Loss: 0.00044360131141729653, time: 0.00 seconds
Epoch 1139, Loss: 0.00044278567656874657, time: 0.00 seconds
Epoch 1140, Loss: 0.0004411795816849917, time: 0.00 seconds
Epoch 1141, Loss: 0.00043889391236007214, time: 0.00 seconds
Epoch 1142, Loss: 0.00043718412052839994, time: 0.00 seconds
Epoch 1143, Loss: 0.00043648562859743834, time: 0.00 seconds
Epoch 1144, Loss: 0.00043580360943451524, time: 0.00 seconds
Epoch 1145, Loss: 0.0004342798492871225, time: 0.00 seconds
Epoch 1146, Loss: 0.0004324578621890396, time: 0.00 seconds
Epoch 1147, Loss: 0.0004313334939070046, time: 0.00 seconds
Epoch 1148, Loss: 0.0004305980692151934, time: 0.00 seconds
Epoch 1149, Loss: 0.00042935190140269697, time: 0.00 seconds
Epoch 1150, Loss: 0.00042774167377501726, time: 0.00 seconds
Epoch 1151, Loss: 0.0004265338648110628, time: 0.00 seconds
Epoch 1152, Loss: 0.0004256667452864349, time: 0.00 seconds
Epoch 1153, Loss: 0.0004244952870067209, time: 0.00 seconds
Epoch 1154, Loss: 0.0004230439371895045, time: 0.00 seconds
Epoch 1155, Loss: 0.0004218554531689733, time: 0.01 seconds
Epoch 1156, Loss: 0.0004209035250823945, time: 0.00 seconds
Epoch 1157, Loss: 0.0004197445814497769, time: 0.00 seconds
Epoch 1158, Loss: 0.00041840612539090216, time: 0.00 seconds
Epoch 1159, Loss: 0.0004172487242612988, time: 0.00 seconds
Epoch 1160, Loss: 0.0004162433324381709, time: 0.00 seconds
Epoch 1161, Loss: 0.00041509675793349743, time: 0.00 seconds
Epoch 1162, Loss: 0.0004138372896704823, time: 0.00 seconds
Epoch 1163, Loss: 0.0004127045685891062, time: 0.00 seconds
Epoch 1164, Loss: 0.0004116683849133551, time: 0.00 seconds
Epoch 1165, Loss: 0.0004105368279851973, time: 0.00 seconds
Epoch 1166, Loss: 0.0004093345778528601, time: 0.00 seconds
Epoch 1167, Loss: 0.0004082188243046403, time: 0.00 seconds
Epoch 1168, Loss: 0.00040716672083362937, time: 0.00 seconds
Epoch 1169, Loss: 0.0004060532955918461, time: 0.00 seconds
Epoch 1170, Loss: 0.00040489406092092395, time: 0.00 seconds
Epoch 1171, Loss: 0.0004037912585772574, time: 0.00 seconds
Epoch 1172, Loss: 0.00040273339254781604, time: 0.00 seconds
Epoch 1173, Loss: 0.0004016387974843383, time: 0.00 seconds
Epoch 1174, Loss: 0.0004005139344371855, time: 0.00 seconds
Epoch 1175, Loss: 0.0003994215512648225, time: 0.00 seconds
Epoch 1176, Loss: 0.00039836447103880346, time: 0.00 seconds
Epoch 1177, Loss: 0.0003972891718149185, time: 0.00 seconds
Epoch 1178, Loss: 0.0003961898328270763, time: 0.00 seconds
Epoch 1179, Loss: 0.00039511010982096195, time: 0.00 seconds
Epoch 1180, Loss: 0.00039405643474310637, time: 0.00 seconds
Epoch 1181, Loss: 0.0003929972881451249, time: 0.00 seconds
Epoch 1182, Loss: 0.0003919211449101567, time: 0.00 seconds
Epoch 1183, Loss: 0.0003908543731085956, time: 0.00 seconds
Epoch 1184, Loss: 0.0003898067807313055, time: 0.00 seconds
Epoch 1185, Loss: 0.0003887630591634661, time: 0.00 seconds
Epoch 1186, Loss: 0.00038770766695961356, time: 0.01 seconds
Epoch 1187, Loss: 0.0003866550687234849, time: 0.00 seconds
Epoch 1188, Loss: 0.0003856153634842485, time: 0.00 seconds
Epoch 1189, Loss: 0.00038458427297882736, time: 0.00 seconds
Epoch 1190, Loss: 0.00038354750722646713, time: 0.01 seconds
Epoch 1191, Loss: 0.00038251010118983686, time: 0.00 seconds
Epoch 1192, Loss: 0.00038148072781041265, time: 0.00 seconds
Epoch 1193, Loss: 0.0003804599982686341, time: 0.00 seconds
Epoch 1194, Loss: 0.00037944005453027785, time: 0.01 seconds
Epoch 1195, Loss: 0.0003784177533816546, time: 0.00 seconds
Epoch 1196, Loss: 0.00037740039988420904, time: 0.00 seconds
Epoch 1197, Loss: 0.0003763898857869208, time: 0.00 seconds
Epoch 1198, Loss: 0.0003753840865101665, time: 0.00 seconds
Epoch 1199, Loss: 0.0003743775305338204, time: 0.00 seconds
Epoch 1200, Loss: 0.0003733730409294367, time: 0.03 seconds
Epoch 1201, Loss: 0.0003723730915226042, time: 0.00 seconds
Epoch 1202, Loss: 0.0003713792539201677, time: 0.01 seconds
Epoch 1203, Loss: 0.00037038762820884585, time: 0.00 seconds
Epoch 1204, Loss: 0.0003693972830660641, time: 0.00 seconds
Epoch 1205, Loss: 0.0003684092953335494, time: 0.00 seconds
Epoch 1206, Loss: 0.0003674269828479737, time: 0.00 seconds
Epoch 1207, Loss: 0.0003664476389531046, time: 0.00 seconds
Epoch 1208, Loss: 0.0003654718166217208, time: 0.00 seconds
Epoch 1209, Loss: 0.00036449727485887706, time: 0.00 seconds
Epoch 1210, Loss: 0.00036352663300931454, time: 0.00 seconds
Epoch 1211, Loss: 0.00036255887243896723, time: 0.00 seconds
Epoch 1212, Loss: 0.0003615956229623407, time: 0.00 seconds
Epoch 1213, Loss: 0.00036063420702703297, time: 0.00 seconds
Epoch 1214, Loss: 0.0003596757014747709, time: 0.00 seconds
Epoch 1215, Loss: 0.0003587205719668418, time: 0.00 seconds
Epoch 1216, Loss: 0.00035776846925728023, time: 0.00 seconds
Epoch 1217, Loss: 0.00035682026646099985, time: 0.00 seconds
Epoch 1218, Loss: 0.0003558745374903083, time: 0.00 seconds
Epoch 1219, Loss: 0.00035493087489157915, time: 0.00 seconds
Epoch 1220, Loss: 0.00035399055923335254, time: 0.00 seconds
Epoch 1221, Loss: 0.0003530541725922376, time: 0.00 seconds
Epoch 1222, Loss: 0.0003521201142575592, time: 0.00 seconds
Epoch 1223, Loss: 0.0003511897521093488, time: 0.00 seconds
Epoch 1224, Loss: 0.00035026183468289673, time: 0.00 seconds
Epoch 1225, Loss: 0.0003493369440548122, time: 0.00 seconds
Epoch 1226, Loss: 0.00034841502201743424, time: 0.00 seconds
Epoch 1227, Loss: 0.00034749606857076287, time: 0.00 seconds
Epoch 1228, Loss: 0.0003465802874416113, time: 0.00 seconds
Epoch 1229, Loss: 0.00034566668909974396, time: 0.00 seconds
Epoch 1230, Loss: 0.0003447569615673274, time: 0.00 seconds
Epoch 1231, Loss: 0.00034384921309538186, time: 0.00 seconds
Epoch 1232, Loss: 0.00034294536453671753, time: 0.00 seconds
Epoch 1233, Loss: 0.0003420438733883202, time: 0.00 seconds
Epoch 1234, Loss: 0.0003411457873880863, time: 0.00 seconds
Epoch 1235, Loss: 0.0003402497386559844, time: 0.00 seconds
Epoch 1236, Loss: 0.0003393570950720459, time: 0.00 seconds
Epoch 1237, Loss: 0.00033846680889837444, time: 0.00 seconds
Epoch 1238, Loss: 0.00033757981145754457, time: 0.00 seconds
Epoch 1239, Loss: 0.0003366949677001685, time: 0.00 seconds
Epoch 1240, Loss: 0.0003358140238560736, time: 0.00 seconds
Epoch 1241, Loss: 0.00033493535011075437, time: 0.00 seconds
Epoch 1242, Loss: 0.0003340595285408199, time: 0.00 seconds
Epoch 1243, Loss: 0.0003331863263156265, time: 0.00 seconds
Epoch 1244, Loss: 0.00033231620909646153, time: 0.00 seconds
Epoch 1245, Loss: 0.0003314488276373595, time: 0.00 seconds
Epoch 1246, Loss: 0.00033058409462682903, time: 0.00 seconds
Epoch 1247, Loss: 0.0003297218936495483, time: 0.00 seconds
Epoch 1248, Loss: 0.00032886353437788785, time: 0.00 seconds
Epoch 1249, Loss: 0.0003280067176092416, time: 0.00 seconds
Epoch 1250, Loss: 0.00032715301495045424, time: 0.00 seconds
Epoch 1251, Loss: 0.00032630213536322117, time: 0.00 seconds
Epoch 1252, Loss: 0.00032545390422455966, time: 0.00 seconds
Epoch 1253, Loss: 0.0003246083506383002, time: 0.00 seconds
Epoch 1254, Loss: 0.00032376559101976454, time: 0.00 seconds
Epoch 1255, Loss: 0.00032292545074597, time: 0.00 seconds
Epoch 1256, Loss: 0.00032208787160925567, time: 0.00 seconds
Epoch 1257, Loss: 0.0003212528536096215, time: 0.00 seconds
Epoch 1258, Loss: 0.00032042161910794675, time: 0.00 seconds
Epoch 1259, Loss: 0.00031959175248630345, time: 0.00 seconds
Epoch 1260, Loss: 0.00031876502907834947, time: 0.00 seconds
Epoch 1261, Loss: 0.0003179404011461884, time: 0.00 seconds
Epoch 1262, Loss: 0.00031711914925836027, time: 0.00 seconds
Epoch 1263, Loss: 0.00031630031298846006, time: 0.00 seconds
Epoch 1264, Loss: 0.0003154842124786228, time: 0.00 seconds
Epoch 1265, Loss: 0.000314670498482883, time: 0.00 seconds
Epoch 1266, Loss: 0.00031385908368974924, time: 0.00 seconds
Epoch 1267, Loss: 0.00031305139418691397, time: 0.00 seconds
Epoch 1268, Loss: 0.0003122452471870929, time: 0.00 seconds
Epoch 1269, Loss: 0.0003114418941549957, time: 0.00 seconds
Epoch 1270, Loss: 0.0003106410731561482, time: 0.00 seconds
Epoch 1271, Loss: 0.0003098429588135332, time: 0.00 seconds
Epoch 1272, Loss: 0.000309047638438642, time: 0.00 seconds
Epoch 1273, Loss: 0.00030825415160506964, time: 0.00 seconds
Epoch 1274, Loss: 0.00030746354605071247, time: 0.00 seconds
Epoch 1275, Loss: 0.00030667593819089234, time: 0.00 seconds
Epoch 1276, Loss: 0.00030589010566473007, time: 0.00 seconds
Epoch 1277, Loss: 0.0003051070962101221, time: 0.00 seconds
Epoch 1278, Loss: 0.00030432650237344205, time: 0.00 seconds
